username,date,variation,rating,comment
amandaizumi30,2021-05-01 11:52:33,,5,"Harga:standar
Kualitas:bagus
Kenyamanan:bagus

Ibuku korban sodara sodara yang pada beli."
nita251280,2021-08-09 13:14:24,,5,"Harga:paket mendarat selamat..pesan senin nyampe sabtu...thank you seller..
Kualitas:recomended....top..
Kenyamanan:oke...

bakal beli satu lagi....sukaaaaaaaaakkk...seller,kurir ramah....fast respond..."
t*****k,2021-10-04 15:56:07,100x200,5,"Harga:worth it bgtt
Kualitas:bagusss bgtttt
Kenyamanan:enakk nyamann bgtt

alhamdulillah sudah sampaii dgn selamat :))
kasurnyaa empuk bgtttt, enakkk bgttt pokoknyaaa sukaaaa sekaliii <33333"
rodhiatumasruro,2021-10-29 11:27:15,120x200,5,"Harga:berkualitas
Kualitas:bagus
Kenyamanan:nyaman

Barang sesuai sama yg di pesan, harga ekonomis"
hidayati_soleha,2021-08-23 18:31:07,,5,"Harga:Terjangkau
Kualitas:Bagus
Kenyamanan:Nyaman empuk 

Enak kasurnya empuk, wlpun ckup lama pengiriman tpi puas, tq seller"
n*****i,2021-04-18 12:49:04,,5,kasurnya sudah datang dari 4hari lalu tapi baru sempet buka. Alhamdulillah gaada kendala apapun. mama ku sukak. makasi inthebox❤️
n*****n,2021-07-27 14:16:15,,5,"Harga:relatif
Kualitas:bagus
Kenyamanan:nyaman

Kasur nya udah d terima dlm k adaan baik packing rapi gak ada yg cacat free bantal konsumen puas sesuai order
Terimakasih shopee 🙏"
zeran.adhit,2021-04-21 18:30:44,,5,"Harga:Murah tapi its ok banget
Kualitas:Luar biasa mantap
Kenyamanan:Kasurnya empuk dan nyaman

Sangat disarankan kualitasnya bagus banget gak akan kecewa pake kasur in the box"
dikasinastra,2021-08-05 21:50:17,,5,"Harga:hargaa bersahabat pass
Kualitas:kualitass springbed hotel bintang 5, semoga awett
Kenyamanan:nyaman poll

Murahh dan kualitass nya bukan kaleng2 guyss"
dewimuflikha86,2021-09-30 10:17:00,160x200,5,"Harga:oke
Kualitas:oke pollllll
Kenyamanan:muantuaappp"
naomiriskia25,2021-06-10 16:52:14,,5,"Suka banget sama kasurnya , untuk pengiriman ke Jateng 8hari ."
m*****8,2021-08-03 23:12:49,,5,"Harga:oke
Kualitas: baguss
Kenyamanan:puas

Barang sudah sampai, muat untuk berdua malah masih luas kirain bakal kekecilan ternyata engga, pengiriman juga lumayan cepet"
mynhisa,2021-06-16 18:49:47,,5,"Pengiriman produk sangat cepat (pesan selasa, datang rabu) 👍👍👍"
berlian.pnw,2021-07-12 19:40:30,,5,"Harga:sesuai kualitas lah ya 🤩
Kualitas:bagus, empuk
Kenyamanan:nyaman banget 

Walaupun pengiriman lama tapi karena kualitas dan barangnya bagus jadi mantap dehh seneng banget, terimakasih seller, terimakasih kurir juga yang sudah mau mengantar sampai lantai atas 😍"
n*****a,2020-09-15 06:53:30,,5,"Akhirnya dapat pas flash sale hihi
Terimakasih, barangnya baguus."
fairuz_ami,2021-08-28 19:07:40,,5,"Harga:lumayan
Kualitas:bagus 
Kenyamanan:nyaman banget

Bagus banget, nyaman, dianter sampe dalem rumah👌"
agustin2203,2021-07-18 16:55:24,,5,"Harga:terjangkau
Kualitas:10/10
Kenyamanan:10/10

Produk bagus,sampenya cepet banget"
hasanatulfahmi,2021-02-23 18:21:03,,5,"Harga:terbaaaaik
Kualitas:baguuuus
Kenyamanan:sangat nyamaaaaan"
alvieanno,2021-11-24 21:17:30,180x200,5,"Harga:worth it sama kualitas dong
Kualitas:bagus banget
Kenyamanan: 

Pengiriman sangat cepat, packing rapi, kasurnya empuk tapi gak mblesek😀, rasa² tidur dikasur hotel lah , untuk yg ukuran sprei 180 x 200 kurang muat say.. soalnya ini tingginya 23 cm yg sprei biasa cuma 20 cm... Harus beli sprei baru 😂😂😂 overall bagus sekali, besok mau repeat order"
ninanuraeni08,2021-11-18 17:10:56,160x200,5,"Harga:lumayan 
Kualitas:bagus
Kenyamanan:enak dipake nya

Pengiriman cepat banget,dapat potongan harga,ukuran sesuai,mudah2an awet ,dan bergaransi,
Tapi sayang gak dapat buku garansi nya"
n*****a,2021-11-27 23:24:07,120x200,5,"Harga:👌
Kualitas:👌
Kenyamanan:👌

Gatau mao bilang apa lagii, emang sebagus itu dan nyaman bgt buat di boboinnn😭 cuma agak repot kalo rumahnya plosok kaya akuu, mobil pengirimanya kaya truk gitu, jadi masuk gang2 agak susah, btw banyak yg sukaa sama springbed nya, soon mau lg buat lamaran🤭🤭"
s*****n,2021-12-03 20:36:47,120x200,5,"Kualitas:sangat bagus
Kenyamanan:sangat nyaman

Produk sangat bagus. ada sdikit noda tapi tdk mengurangi jatuh cintaku dengan barangnya🥰"
teheksa,2021-07-03 21:34:23,,5,"Harga:sesuai kwalitas
Kualitas:bagus
Kenyamanan:nyaman banget

Ternyata cepet d kirimnya, packingnya mantap, tp ada plastik yg lengket d kasurnya mau d tarik tkut sobek , kasurnya empuk pisan"
kasyfillah,2021-10-30 22:04:49,160x200,5,"Kualitas:premium
Kenyamanan:ok bingit

Pengiriman cepet banget..."
a*****9,2022-01-06 17:06:13,120x200,5,"Kualitas:bagus
Kenyamanan:empuk... buat rebahan nyaman bgt...
Harga:standar

Makasih in the box...shopee...kurir"
suratzdalonz,2021-11-25 12:22:25,160x200,5,"Harga:ok
Kualitas:bagus
Kenyamanan:ok, bagus

Barang bagus , kualitas bagus,  nyaman banget . Pengiriman lumayan👍"
w*****a,2022-03-09 19:59:01,120x200,5,"Harga:ok
Kualitas:ok
Kenyamanan:ok

Alhamdulillah sudah diterima dgn baik dan sesuai order dan ada free bantalnya juga.. 
Walaupun agak lama 6hari dr proses sampai diterima.. 
Seller ramah dan amanah Responnya baik dan cepat Makasih kak... 
Abang kurirnya baik dan ramah.. 
Makasih bang.. 
Makasih Shopee.."
f*****9,2022-03-06 20:10:12,160x200,5,"Harga:bersahabat kalau pas ada diskon dan flash sale
Kualitas:sementara ini okey
Kenyamanan:lumayan nyaman

Beli ke empat kalinya, tipe yg ini kedua kalinya beli cuman kok motifnya beda dulu yg pertama beli motifnya polos, checkout tanggal 3 dateng tanggal 6 mayan cepet
Semoga awet"
n*****s,2022-03-12 12:31:29,160x200,5,"Harga:parah murah
Kualitas:bagus parah
Kenyamanan:bangetttttttttt nyaman

Respon bagus
Pengiriman cepat
Barang nga sembarangan in TOP"
irwanriza25,2022-03-11 16:20:00,160x200,5,Brg ud nyampe dgn slmt tp blm dibuka nnti aj buka'y brg istri sambil di videokan....paking pun rapih kurir jg ramah trims seller trims shopee
k*****4,2022-02-26 13:28:07,120x200,5,"Kenyamanan:empuk
Harga:terjngkau
Kualitas:baguus

semoga awet empuk bnget dibuat tidurannya puas"
jarwanti001,2022-02-16 07:32:39,160x200,5,"barang diterima dalan keadaan baik
kwalitas produk baik
barang yg dikirim sesuai pesanan"
