username,date,variation,rating,comment
9*****r,2022-03-07 18:21:51,,4,"Bahan:masker
Kualitas:belum saya chek
Harga:baik

Sudah datang akhirnya . Makasih seller semoga berkah barokah makin laris .."
dikaa2.0,2022-03-21 14:24:06,,5,
wql7hpt36w,2022-03-08 07:27:12,,5,"Bahan:baik
Kualitas:baik
Harga:murah

Paket sudah sampai diterima dengan baik sesuai pesanan dan deskripsi bahan baguslah dengan harga segitu maaf rivew telat"
abdurrozak.n1,2022-03-19 12:35:35,,5,"Kualitas:bagus
Harga:murah
Bahan:bagus

Pengiriman cepat,pengemasan cepat,masker tidak tipis"
kei5ut1t8f,2022-03-21 11:32:02,,5,"Bahan:lumayan
Kualitas:sesuai harga
Harga:murah

Pengiriman cepat barang sesuai pesanann"
putrilarasati762,2022-03-05 06:05:44,,5,"Gunakan ikon edit untuk menyematkan, menambahkan, atau menghapus klip."
muhammadarpan24,2022-03-19 08:12:22,,5,"Harga:murah
Bahan:bagus,halus

Terima kasih kak masker sdh di terima,"
a*****a,2022-03-13 12:33:03,,2,"Bahan:tipis
Kualitas:kuat
Harga:murah la sesuai sm kualitas

gw kira bahanya tebel ternyata tipis ga sesuai sama gambar tp worth it buat harga segitu"
zaharaeffendiiiii,2022-03-20 20:38:09,,5,"Bahan:tipis
Kualitas:lumayan
Harga:worth it

Lumayan bagus si dgn harga segitu, bahan tipis agak nerawang"
e*****a,2022-03-19 08:46:23,,5,"Bahan:tebel
Kualitas:bagus
Harga:terjangkau

Asli bagus gak bakal nyesel beli di sini☺️👍"
zhraaslsbla_,2022-02-27 14:13:40,,5,"Bahan:maskernya agak tipis ya
Kualitas:sedang
Harga:sesuai

Maskernya murce, agak tipis, sesuai harga"
ragil_sujiwo,2022-02-25 09:28:37,,5,"Bahan:bagus
Kualitas:mayan
Harga:walaupun harga+ongkir jadi 38rb oke lah, next time beli"
putri15salsabila_,2022-02-20 20:05:27,,5,"Kualitas:baguss
Harga:terjangkau banget
Bahan:teball

masker bagus banget, lumayan teball. murah juga, nanti kalau udah habis bakal beli lagi"
