username,date,variation,rating,comment
idharoyani037,2022-01-26 17:02:44,35ML.Avril Lavigne,5,"Wangi:Avrillavigne
Ketahanan:tahan seharian
Kemasan:25ml

Terimakaih barangx udh sampai,hargax mumer bgt,wangix pas,packingan ok...👍🤗"
f*****0,2022-01-25 19:51:27,35ML.Selena gomez,5,"Ketahanan:ok
Kemasan:ok
Wangi:ok

Maaf foto ga sesuai tapi ini bagus bagett lohh 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰"
r*****8,2022-01-23 10:46:33,35ML.Black Opium,5,"Kemasan:rapih
Wangi:lumayan tahan lama
Ketahanan:sedang

Produk sesuai gambar, pengiriman cepat, wangi nya lumayan tahan lama, harga murah"
abbmarket.id,2022-01-19 09:11:56,35ML.Raffi Ahmad,5,"Mantap mantap thankyou min
Pengemasan rapi aman
Barang sesuai pesanan thankyou"
natasyaharindra,2022-01-20 22:33:47,35ML.Black Opium,5,"Wangi:enak harum
Ketahanan:lumayan lama
Kemasan:botol kaca comel

wanginya enak banget paling suka sama aroma ini, packingnya juga rapi dan aman."
ayaniaputri,2022-01-29 11:19:37,35ML.Zara,5,"Wangi:wanginya juga soft dan nggak kek terlalu menyengat
Ketahanan:lumayan nempel dibaju
Kemasan:bagus rapi nggak ada yang bocor packing nya juga bagus

recommended sih"
f*****a,2022-01-28 19:28:01,35ML.Lovely,5,"Wangi:sangat wangi
Ketahanan:belum dicoba
Kemasan:rapi"
e*****o,2022-01-28 17:37:28,35ML.Chanel,3,"Wangi:wangi
Ketahanan:8jam
Kemasan:botol kaca rapi

Maaf aq kasih bintang 3 dulu
Kemarin order lama sekali pengemasan
Sudah di batalkan tp di kirim kerumah"
rinaignacia,2022-01-14 10:32:44,35ML.Blue Seducion,5,"Wangi:enak banyak varian
Ketahanan:cukup lama
Kemasan:bagus

Paket dah sampe,, thank you di kasih bonus 1 parfum"
riskybinyanto,2022-01-19 01:04:58,35ML.DiamorWoman,5,"Wangi:bangeettttt
Ketahanan:lumayaannn
Kemasan:sangat bagus,rapi perfectt

Mantap mantap mntap mnatap mantap mantap mantap mantap mantap mantap manta"
febriantiantifebri,2022-01-27 14:02:07,35ML.Black Opium,5,Realpict. Harga murah meriah. Cocok untuk dijual lagi.pengamasan juga rapi. Next bakal order lagi disini
ririn_phes3k,2022-01-16 14:22:21,35ML.Romantic Wish,5,"Wangi:segarr
Ketahanan:seharian
Kemasan:kaca

Barang bagus pengemasan baik di kasih bubble wrap tebal"
a*****1,2022-01-13 11:06:41,35ML.Jo malone,5,"Wangi:enak wangi nya
Ketahanan:lama juga
Kemasan:elagan bagus wadah kaca

Bagus deh rekomendasi"
q75212shd0,2022-01-28 12:50:15,35ML.Nagita Slavina,5,"Wangi:wangi
Ketahanan:lumayan
Kemasan:bagus banget

Barang udah nyampe dengan selamat dan aman"
a*****a,2022-01-28 18:10:22,35ML.Victoria Secret,3,Barang sudah sampai dan mohon packing nya ditingkatkan soalnya 1 parfum pecah
u*****k,2022-01-27 18:15:10,35ML.Jo malone,5,"Wangi:harum
Kemasan:rapi

Bungkusnya tebel vangett, jadi aman bcngett dehhh"
